Fitting 5 folds for each of 10 candidates, totalling 50 fits
Iteration 367, loss = 0.59862318
Iteration 368, loss = 0.59864963
Iteration 369, loss = 0.59913681
Iteration 370, loss = 0.59897604
Iteration 371, loss = 0.59910183
Iteration 372, loss = 0.59846384
Iteration 373, loss = 0.59899067
Iteration 374, loss = 0.59931400
Iteration 375, loss = 0.59809395
Iteration 376, loss = 0.59752613
Iteration 377, loss = 0.59749446
Iteration 378, loss = 0.59737457
Iteration 379, loss = 0.59634634
Iteration 380, loss = 0.59675239
Iteration 381, loss = 0.59623307
Iteration 382, loss = 0.59529327
Iteration 383, loss = 0.59541934
Iteration 384, loss = 0.59392901
Iteration 385, loss = 0.58131424
Iteration 386, loss = 0.53672445
Iteration 387, loss = 0.44368421
Iteration 388, loss = 0.35665793
Iteration 389, loss = 0.31468232
Iteration 390, loss = 0.28312802
Iteration 391, loss = 0.27441564
Iteration 392, loss = 0.25853928
Iteration 393, loss = 0.24301045
Iteration 394, loss = 0.23178417
Iteration 395, loss = 0.22227525
Iteration 396, loss = 0.20894227
Iteration 397, loss = 0.20738583
Iteration 398, loss = 0.19744884
Iteration 399, loss = 0.19452213
Iteration 400, loss = 0.18792578
Iteration 401, loss = 0.18179443
Iteration 402, loss = 0.17778313
Iteration 403, loss = 0.17818166
Iteration 404, loss = 0.17425894
Iteration 405, loss = 0.16704342
Iteration 406, loss = 0.17566253
Iteration 407, loss = 0.17300213
Iteration 408, loss = 0.16639997
Iteration 409, loss = 0.16555675
Iteration 410, loss = 0.15804401
Iteration 411, loss = 0.15962316
Iteration 412, loss = 0.25350791
Iteration 413, loss = 0.35394619
Iteration 414, loss = 0.34089385
Iteration 415, loss = 0.32999202
Iteration 416, loss = 0.30057900
Iteration 417, loss = 0.25724472
Iteration 418, loss = 0.22923666
Iteration 419, loss = 0.21892180
Iteration 420, loss = 0.21319537
Iteration 421, loss = 0.21187050
Iteration 422, loss = 0.20737173
Iteration 423, loss = 0.20023107
Iteration 424, loss = 0.20113262
Iteration 425, loss = 0.19356733
Iteration 426, loss = 0.20857036
Iteration 427, loss = 0.19338673
Iteration 428, loss = 0.19504399
Iteration 429, loss = 0.19322549
Iteration 430, loss = 0.19747043
Iteration 431, loss = 0.18883426
Iteration 432, loss = 0.19594658
Iteration 433, loss = 0.19170819
Iteration 434, loss = 0.19691792
Iteration 435, loss = 0.19004711
Iteration 436, loss = 0.18825429
Iteration 437, loss = 0.18781550
Iteration 438, loss = 0.19214074
Iteration 439, loss = 0.19139847
Iteration 440, loss = 0.18681764
Iteration 441, loss = 0.20098650
Training loss did not improve more than tol=0.000100 for 30 consecutive epochs. Stopping.
[CV 4/5] END estimator__activation=relu, estimator__hidden_layer_sizes=(16, 16);, score=0.953 total time= 1.8min
Iteration 1, loss = 3.28755662
Iteration 2, loss = 0.82851416
Iteration 3, loss = 0.75190496
Iteration 4, loss = 0.76495137
Iteration 5, loss = 0.72078211
Iteration 6, loss = 0.72340006
Iteration 7, loss = 0.71372632
Iteration 8, loss = 0.69153063
Iteration 9, loss = 0.73164268
Iteration 10, loss = 0.69632841
Iteration 11, loss = 0.73716912
Iteration 12, loss = 0.69845521
Iteration 13, loss = 0.72704517
Iteration 14, loss = 0.70815451
Iteration 15, loss = 0.73581176
Iteration 16, loss = 0.71414252
Iteration 17, loss = 0.69954936
Iteration 18, loss = 0.70097745
Iteration 19, loss = 0.71987771
Iteration 20, loss = 0.69874245
Iteration 21, loss = 0.68354202
Iteration 22, loss = 0.73776537
Iteration 23, loss = 0.69570330
Iteration 24, loss = 0.68670906
Iteration 25, loss = 0.71541337
Iteration 26, loss = 0.70529230
Iteration 27, loss = 0.66859216
Iteration 28, loss = 0.69719752
Iteration 29, loss = 0.70980683
Iteration 30, loss = 0.65810641
Iteration 31, loss = 0.68443256
Iteration 32, loss = 0.66059359
Iteration 33, loss = 0.70008325
Iteration 34, loss = 0.68011384
Iteration 35, loss = 0.69292007
Iteration 36, loss = 0.66455088
Iteration 37, loss = 0.68826715
Iteration 38, loss = 0.67101778
Iteration 39, loss = 0.65257817
Iteration 40, loss = 0.69429728
Iteration 41, loss = 0.66769688
Iteration 42, loss = 0.65594197
Iteration 43, loss = 0.66872847
Iteration 44, loss = 0.66158281
Iteration 45, loss = 0.68254561
Iteration 46, loss = 0.67028545
Iteration 47, loss = 0.67148075
Iteration 48, loss = 0.64802886
Iteration 49, loss = 0.65061052
Iteration 50, loss = 0.67344072
Iteration 51, loss = 0.67032895
Iteration 52, loss = 0.67042974
Iteration 53, loss = 0.66654845
Iteration 54, loss = 0.64781231
Iteration 55, loss = 0.64682913
Iteration 56, loss = 0.64950344
Iteration 57, loss = 0.66391680
Iteration 58, loss = 0.67414205
Iteration 59, loss = 0.65567107
Iteration 60, loss = 0.64858875
Iteration 61, loss = 0.64179257
Iteration 62, loss = 0.65299420
Iteration 63, loss = 0.67805414
Iteration 64, loss = 0.64278291
Iteration 65, loss = 0.64372435
Iteration 66, loss = 0.64259081
Iteration 67, loss = 0.64923384
Iteration 68, loss = 0.65584715
Iteration 69, loss = 0.65035588
Iteration 70, loss = 0.64439030
Iteration 71, loss = 0.64690648
Iteration 72, loss = 0.64068615
Iteration 73, loss = 0.64653248
Iteration 74, loss = 0.64407955
Iteration 75, loss = 0.64810086
Iteration 76, loss = 0.64209744
Iteration 77, loss = 0.63545954
Iteration 78, loss = 0.63730077
Iteration 79, loss = 0.63761347
Iteration 80, loss = 0.64591292
Iteration 81, loss = 0.63413762
Iteration 82, loss = 0.64012243
Iteration 83, loss = 0.62427499
Iteration 84, loss = 0.65110592
Iteration 85, loss = 0.63545748
Iteration 86, loss = 0.63768591
Iteration 87, loss = 0.63478014
Iteration 88, loss = 0.64068674
Iteration 89, loss = 0.63678718
Iteration 90, loss = 0.63209799
Iteration 91, loss = 0.63481021
Iteration 92, loss = 0.62835327
Iteration 93, loss = 0.64758615
Iteration 94, loss = 0.63927095
Iteration 95, loss = 0.63314555
Iteration 96, loss = 0.62602918
Iteration 97, loss = 0.62637312
Iteration 98, loss = 0.63562648
Iteration 99, loss = 0.62993530
Iteration 100, loss = 0.63322775
Iteration 101, loss = 0.63255558
Iteration 102, loss = 0.61992105
Iteration 103, loss = 0.62509372
Iteration 104, loss = 0.63225933
Iteration 105, loss = 0.62685379
Iteration 106, loss = 0.63026946
Iteration 107, loss = 0.62979066
Iteration 108, loss = 0.62679662
Iteration 109, loss = 0.62590697
Iteration 110, loss = 0.62450562
Iteration 111, loss = 0.63438192
Iteration 112, loss = 0.62653584
Iteration 113, loss = 0.62816261
Iteration 114, loss = 0.63245227
Iteration 115, loss = 0.62329419
Iteration 116, loss = 0.63057836
Iteration 117, loss = 0.62346754
Iteration 118, loss = 0.62443335
Iteration 119, loss = 0.62035320
Iteration 120, loss = 0.62059294
Iteration 121, loss = 0.62572762
Iteration 122, loss = 0.61735864
Iteration 123, loss = 0.63315210
Iteration 124, loss = 0.62476391
Iteration 125, loss = 0.62276475
Iteration 126, loss = 0.61768667
Iteration 127, loss = 0.61887951
Iteration 128, loss = 0.62328450
Iteration 129, loss = 0.61552429
Iteration 130, loss = 0.62745911
Iteration 131, loss = 0.62068750
Iteration 132, loss = 0.62573609
Iteration 133, loss = 0.62078233
Iteration 134, loss = 0.61811414
Iteration 135, loss = 0.61659269
Iteration 136, loss = 0.61770197
Iteration 137, loss = 0.62472525
Iteration 138, loss = 0.61384514

Iteration 139, loss = 0.61494697
Iteration 140, loss = 0.62442812
Iteration 141, loss = 0.61276100
Iteration 142, loss = 0.61236033
Iteration 143, loss = 0.61782074
Iteration 144, loss = 0.61613345
Iteration 145, loss = 0.61561820
Iteration 146, loss = 0.61026330
Iteration 147, loss = 0.61917213
Iteration 148, loss = 0.61321369
Iteration 149, loss = 0.61529296
Iteration 150, loss = 0.61544709
Iteration 151, loss = 0.62429013
Iteration 152, loss = 0.61558387
Iteration 153, loss = 0.61080976
Iteration 154, loss = 0.61425415
Iteration 155, loss = 0.61298229
Iteration 156, loss = 0.61460054
Iteration 157, loss = 0.60791637
Iteration 158, loss = 0.61415379
Iteration 159, loss = 0.60752797
Iteration 160, loss = 0.61137775
Iteration 161, loss = 0.61111632
Iteration 162, loss = 0.61512241
Iteration 163, loss = 0.61115939
Iteration 164, loss = 0.61578219
Iteration 165, loss = 0.61162684
Iteration 166, loss = 0.60950637
Iteration 167, loss = 0.61153000
Iteration 168, loss = 0.61263279
Iteration 169, loss = 0.61415331
Iteration 170, loss = 0.61652019
Iteration 171, loss = 0.60699128
Iteration 172, loss = 0.61380370
Iteration 173, loss = 0.60713007
Iteration 174, loss = 0.60923541
Iteration 175, loss = 0.61331829
Iteration 176, loss = 0.61123425
Iteration 177, loss = 0.61081102
Iteration 178, loss = 0.60868859
Iteration 179, loss = 0.61195076
Iteration 180, loss = 0.61139540
Iteration 181, loss = 0.60711787
Iteration 182, loss = 0.60799756
Iteration 183, loss = 0.61001253
Iteration 184, loss = 0.60875624
Iteration 185, loss = 0.60977450
Iteration 186, loss = 0.60943163
Iteration 187, loss = 0.60570493
Iteration 188, loss = 0.60777817
Iteration 189, loss = 0.60523132
Iteration 190, loss = 0.60689460
Iteration 191, loss = 0.60722517
Iteration 192, loss = 0.60843579
Iteration 193, loss = 0.60563633
Iteration 194, loss = 0.60717100
Iteration 195, loss = 0.60547167
Iteration 196, loss = 0.60787782
Iteration 197, loss = 0.60773363
Iteration 198, loss = 0.60909948
Iteration 199, loss = 0.60528346
Iteration 200, loss = 0.60735792
Iteration 201, loss = 0.60577324
Iteration 202, loss = 0.60568633
Iteration 203, loss = 0.60321643
Iteration 204, loss = 0.60670510
Iteration 205, loss = 0.60582900
Iteration 206, loss = 0.60662538
Iteration 207, loss = 0.60539985
Iteration 208, loss = 0.60596388
Iteration 209, loss = 0.60347393
Iteration 210, loss = 0.60389388
Iteration 211, loss = 0.60777279
Iteration 212, loss = 0.60437468
Iteration 213, loss = 0.60329731
Iteration 214, loss = 0.60501587
Iteration 215, loss = 0.60218734
Iteration 216, loss = 0.60320334
Iteration 217, loss = 0.60361505
Iteration 218, loss = 0.60430167
Iteration 219, loss = 0.60411830
Iteration 220, loss = 0.60376435
Iteration 221, loss = 0.60312645
Iteration 222, loss = 0.60365904
Iteration 223, loss = 0.60503782
Iteration 224, loss = 0.60168828
Iteration 225, loss = 0.60279294
Iteration 226, loss = 0.60384892
Iteration 227, loss = 0.60277995
Iteration 228, loss = 0.60465054
Iteration 229, loss = 0.60206075
Iteration 230, loss = 0.60214270
Iteration 231, loss = 0.60330186
Iteration 232, loss = 0.60267454
Iteration 233, loss = 0.60337750
Iteration 234, loss = 0.60146026
Iteration 235, loss = 0.60302047
Iteration 236, loss = 0.60226835
Iteration 237, loss = 0.60350902
Iteration 238, loss = 0.60330358
Iteration 239, loss = 0.60124581
Iteration 240, loss = 0.60185818
Iteration 241, loss = 0.60227584
Iteration 242, loss = 0.60129181
Iteration 243, loss = 0.60083446
Iteration 244, loss = 0.60336375
Iteration 245, loss = 0.60028585
Iteration 246, loss = 0.60209624
Iteration 247, loss = 0.60307471
Iteration 248, loss = 0.60249625
Iteration 249, loss = 0.60074586
Iteration 250, loss = 0.60216613
Iteration 251, loss = 0.60107624
Iteration 252, loss = 0.59997723
Iteration 253, loss = 0.59948837
Iteration 254, loss = 0.60102556
Iteration 255, loss = 0.60057775
Iteration 256, loss = 0.60152509
Iteration 257, loss = 0.60158834
Iteration 258, loss = 0.60211947
Iteration 259, loss = 0.60327066
Iteration 260, loss = 0.60059563
Iteration 261, loss = 0.60005725
Iteration 262, loss = 0.60151130
Iteration 263, loss = 0.60011988
Iteration 264, loss = 0.60092545
Iteration 265, loss = 0.60001393
Iteration 266, loss = 0.59949814
Iteration 267, loss = 0.60074819
Iteration 268, loss = 0.59973960
Iteration 269, loss = 0.60114731
Iteration 270, loss = 0.60160643
Iteration 271, loss = 0.59953157
Iteration 272, loss = 0.59911233
Iteration 273, loss = 0.60058530
Iteration 274, loss = 0.59855160
Iteration 275, loss = 0.59906557
Iteration 276, loss = 0.59886415
Iteration 277, loss = 0.59726684
Iteration 278, loss = 0.59727417
Iteration 279, loss = 0.59663647
Iteration 280, loss = 0.59557550
Iteration 281, loss = 0.59471861
Iteration 282, loss = 0.59489135
Iteration 283, loss = 0.59425311
Iteration 284, loss = 0.59384450
Iteration 285, loss = 0.59304682
Iteration 286, loss = 0.59298620
Iteration 287, loss = 0.59118425
Iteration 288, loss = 0.59189726
Iteration 289, loss = 0.59296131
Iteration 290, loss = 0.59022556
Iteration 291, loss = 0.59132030
Iteration 292, loss = 0.59142593
Iteration 293, loss = 0.58897781
Iteration 294, loss = 0.59049845
Iteration 295, loss = 0.58926610
Iteration 296, loss = 0.59132922
Iteration 297, loss = 0.58922871
Iteration 298, loss = 0.58833429
Iteration 299, loss = 0.59068301
Iteration 300, loss = 0.59007590
Iteration 301, loss = 0.58747858
Iteration 302, loss = 0.58936047
Iteration 303, loss = 0.59125467
Iteration 304, loss = 0.59957990
Iteration 305, loss = 0.59913202
Iteration 306, loss = 0.59913107
Iteration 307, loss = 0.59993745
Iteration 308, loss = 0.59993396
Iteration 309, loss = 0.59923135
Iteration 310, loss = 0.59870142
Iteration 311, loss = 0.59903090
Iteration 312, loss = 0.59928482
Iteration 313, loss = 0.59920580
Iteration 314, loss = 0.60022462
Iteration 315, loss = 0.60026259
Iteration 316, loss = 0.59999665
Iteration 317, loss = 0.59886767
Iteration 318, loss = 0.60037890
Iteration 319, loss = 0.59958701
Iteration 320, loss = 0.59985614
Iteration 321, loss = 0.59905269
Iteration 322, loss = 0.59933650
Iteration 323, loss = 0.59879558
Iteration 324, loss = 0.60037884
Iteration 325, loss = 0.59996128
Iteration 326, loss = 0.59879208
Iteration 327, loss = 0.60038506
Iteration 328, loss = 0.59892108
Iteration 329, loss = 0.59919178
Iteration 330, loss = 0.59893861
Iteration 331, loss = 0.59990471
Iteration 332, loss = 0.59882286
Training loss did not improve more than tol=0.000100 for 30 consecutive epochs. Stopping.
[CV 5/5] END estimator__activation=relu, estimator__hidden_layer_sizes=(16, 16);, score=0.655 total time= 1.5min
Iteration 1, loss = 3.47852300
Iteration 2, loss = 0.84395465
Iteration 3, loss = 0.80183335
Iteration 4, loss = 0.79758218
Iteration 5, loss = 0.78256655
Iteration 6, loss = 0.73913169
Iteration 7, loss = 0.73026489
Iteration 8, loss = 0.73462567
Iteration 9, loss = 0.69632717
Iteration 10, loss = 0.68222054
Iteration 11, loss = 0.68096345
Iteration 12, loss = 0.66329950
Iteration 13, loss = 0.65805306
Iteration 14, loss = 0.65993568
Iteration 15, loss = 0.64646718
Iteration 16, loss = 0.64202891
Iteration 17, loss = 0.64927617
Iteration 18, loss = 0.63531748
Iteration 19, loss = 0.64860407
Iteration 20, loss = 0.63236299
Iteration 21, loss = 0.63376930
Iteration 22, loss = 0.63997810
Iteration 23, loss = 0.63777518
Iteration 24, loss = 0.62897809
Iteration 25, loss = 0.64109157
Iteration 26, loss = 0.63024379
Iteration 27, loss = 0.62976121
Iteration 28, loss = 0.62639159
Iteration 29, loss = 0.62286042
Iteration 30, loss = 0.62503057
Iteration 31, loss = 0.63048335
Iteration 32, loss = 0.61914892
Iteration 33, loss = 0.63178503
Iteration 34, loss = 0.62608921
Iteration 35, loss = 0.62310346
Iteration 36, loss = 0.62376644
Iteration 37, loss = 0.62511065
Iteration 38, loss = 0.61648118
Iteration 39, loss = 0.62592077
Iteration 40, loss = 0.62240337
Iteration 41, loss = 0.62308616
Iteration 42, loss = 0.61521448
Iteration 43, loss = 0.62234612
Iteration 44, loss = 0.61613930
Iteration 45, loss = 0.61851054
Iteration 46, loss = 0.61418731
Iteration 47, loss = 0.61881903
Iteration 48, loss = 0.62007843
Iteration 49, loss = 0.61651219
Iteration 50, loss = 0.61362973

Iteration 51, loss = 0.61137484
Iteration 52, loss = 0.61350214
Iteration 53, loss = 0.60966366
Iteration 54, loss = 0.61287050
Iteration 55, loss = 0.60850397
Iteration 56, loss = 0.60922367
Iteration 57, loss = 0.60827066
Iteration 58, loss = 0.61016998
Iteration 59, loss = 0.60952507
Iteration 60, loss = 0.60277266
Iteration 61, loss = 0.60555819
Iteration 62, loss = 0.59980014
Iteration 63, loss = 0.53979492
Iteration 64, loss = 0.40758383
Iteration 65, loss = 0.33457931
Iteration 66, loss = 0.30432886
Iteration 67, loss = 0.28908152
Iteration 68, loss = 0.27736944
Iteration 69, loss = 0.27501548
Iteration 70, loss = 0.26851211
Iteration 71, loss = 0.27113784
Iteration 72, loss = 0.26482023
Iteration 73, loss = 0.26247613
Iteration 74, loss = 0.27397907
Iteration 75, loss = 0.25230666
Iteration 76, loss = 0.25922623
Iteration 77, loss = 0.26082462
Iteration 78, loss = 0.26638096
Iteration 79, loss = 0.25984394
Iteration 80, loss = 0.25075766
Iteration 81, loss = 0.26408248
Iteration 82, loss = 0.24846333
Iteration 83, loss = 0.25291070
Iteration 84, loss = 0.25597961
Iteration 85, loss = 0.24432990
Iteration 86, loss = 0.26409731
Iteration 87, loss = 0.24276764
Iteration 88, loss = 0.24321147
Iteration 89, loss = 0.24485849
Iteration 90, loss = 0.24465892
Iteration 91, loss = 0.23877121
Iteration 92, loss = 0.23505133
Iteration 93, loss = 0.24726976
Iteration 94, loss = 0.23266754
Iteration 95, loss = 0.23928501
Iteration 96, loss = 0.21971056
Iteration 97, loss = 0.22870462
Iteration 98, loss = 0.22077217
Iteration 99, loss = 0.22066007
Iteration 100, loss = 0.21244671
Iteration 101, loss = 0.21096876
Iteration 102, loss = 0.20925833
Iteration 103, loss = 0.21537489
Iteration 104, loss = 0.20385303
Iteration 105, loss = 0.20070114
Iteration 106, loss = 0.18693175
Iteration 107, loss = 0.18342520
Iteration 108, loss = 0.18307501
Iteration 109, loss = 0.18128649
Iteration 110, loss = 0.17165420
Iteration 111, loss = 0.16608511
Iteration 112, loss = 0.16490155
Iteration 113, loss = 0.17198807
Iteration 114, loss = 0.15660899
Iteration 115, loss = 0.15414816
Iteration 116, loss = 0.16234049
Iteration 117, loss = 0.16245877
Iteration 118, loss = 0.16092810
Iteration 119, loss = 0.14954360
Iteration 120, loss = 0.15560694
Iteration 121, loss = 0.14345829
Iteration 122, loss = 0.17803544
Iteration 123, loss = 0.27057578
Iteration 124, loss = 0.22474550
Iteration 125, loss = 0.21843391
Iteration 126, loss = 0.20434597
Iteration 127, loss = 0.19247716
Iteration 128, loss = 0.18669213
Iteration 129, loss = 0.17720899
Iteration 130, loss = 0.17759804
Iteration 131, loss = 0.16748418
Iteration 132, loss = 0.16286699
Iteration 133, loss = 0.14881177
Iteration 134, loss = 0.15805846
Iteration 135, loss = 0.18744902
Iteration 136, loss = 0.13911753
Iteration 137, loss = 0.14721211
Iteration 138, loss = 0.15879876
Iteration 139, loss = 0.17944840
Iteration 140, loss = 0.20314699
Iteration 141, loss = 0.18619640
Iteration 142, loss = 0.19848870
Iteration 143, loss = 0.26649638
Iteration 144, loss = 0.21838055
Iteration 145, loss = 0.24347188
Iteration 146, loss = 0.24954648
Iteration 147, loss = 0.24044018
Iteration 148, loss = 0.25060900
Iteration 149, loss = 0.25662914
Iteration 150, loss = 0.23067271
Iteration 151, loss = 0.25438643
Iteration 152, loss = 0.23643682
Iteration 153, loss = 0.25425653
Iteration 154, loss = 0.23310680
Iteration 155, loss = 0.26501805
Iteration 156, loss = 0.24727733
Iteration 157, loss = 0.25357600
Iteration 158, loss = 0.23620599
Iteration 159, loss = 0.24325798
Iteration 160, loss = 0.22086138
Iteration 161, loss = 0.23611674
Iteration 162, loss = 0.23146276
Iteration 163, loss = 0.22483418
Iteration 164, loss = 0.21560228
Iteration 165, loss = 0.20558680
Iteration 166, loss = 0.21217065
Iteration 167, loss = 0.19713954
Training loss did not improve more than tol=0.000100 for 30 consecutive epochs. Stopping.
[CV 1/5] END estimator__activation=relu, estimator__hidden_layer_sizes=(16, 16, 16);, score=0.925 total time= 1.2min
Iteration 1, loss = 2.55017580
Iteration 2, loss = 0.81492471
Iteration 3, loss = 0.77610580
Iteration 4, loss = 0.75970188
Iteration 5, loss = 0.74918501
Iteration 6, loss = 0.73164392
Iteration 7, loss = 0.72064302
Iteration 8, loss = 0.70402994
Iteration 9, loss = 0.69767905
Iteration 10, loss = 0.72417022
Iteration 11, loss = 0.68166852
Iteration 12, loss = 0.68096864
Iteration 13, loss = 0.66167984
Iteration 14, loss = 0.67223185
Iteration 15, loss = 0.68629004
Iteration 16, loss = 0.66460562
Iteration 17, loss = 0.65706518
Iteration 18, loss = 0.66296340
Iteration 19, loss = 0.66581632
Iteration 20, loss = 0.65790966
Iteration 21, loss = 0.66316690
Iteration 22, loss = 0.65672142
Iteration 23, loss = 0.64576248
Iteration 24, loss = 0.65976611
Iteration 25, loss = 0.64162194
Iteration 26, loss = 0.63561365
Iteration 27, loss = 0.64952390
Iteration 28, loss = 0.64330330
Iteration 29, loss = 0.64741418
Iteration 30, loss = 0.63180879
Iteration 31, loss = 0.63935042
Iteration 32, loss = 0.62735552
Iteration 33, loss = 0.64358923
Iteration 34, loss = 0.63900741
Iteration 35, loss = 0.63056664
Iteration 36, loss = 0.62838727
Iteration 37, loss = 0.62625389
Iteration 38, loss = 0.63471814
Iteration 39, loss = 0.62562065
Iteration 40, loss = 0.62687488
Iteration 41, loss = 0.62905418
Iteration 42, loss = 0.61878364
Iteration 43, loss = 0.62306801
Iteration 44, loss = 0.62113847
Iteration 45, loss = 0.61987737
Iteration 46, loss = 0.61763952
Iteration 47, loss = 0.61524400
Iteration 48, loss = 0.61560160
Iteration 49, loss = 0.61659245
Iteration 50, loss = 0.61439126
Iteration 51, loss = 0.62427457
Iteration 52, loss = 0.61232146
Iteration 53, loss = 0.61851929
Iteration 54, loss = 0.61657840
Iteration 55, loss = 0.61621355
Iteration 56, loss = 0.61329198
Iteration 57, loss = 0.61157632
Iteration 58, loss = 0.61088448
Iteration 59, loss = 0.61228809
Iteration 60, loss = 0.61095483
Iteration 61, loss = 0.60855940
Iteration 62, loss = 0.61139411
Iteration 63, loss = 0.61306017
Iteration 64, loss = 0.61070654
Iteration 65, loss = 0.61411621
Iteration 66, loss = 0.61118226
Iteration 67, loss = 0.60892294
Iteration 68, loss = 0.60964291
Iteration 69, loss = 0.60714740
Iteration 70, loss = 0.61049492
Iteration 71, loss = 0.60819636
Iteration 72, loss = 0.60431597
Iteration 73, loss = 0.60722453
Iteration 74, loss = 0.60554866
Iteration 75, loss = 0.60393917
Iteration 76, loss = 0.60399636
Iteration 77, loss = 0.60172331
Iteration 78, loss = 0.60332998
Iteration 79, loss = 0.60094235
Iteration 80, loss = 0.60369946
Iteration 81, loss = 0.60109154
Iteration 82, loss = 0.60161918
Iteration 83, loss = 0.60203188
Iteration 84, loss = 0.59577508
Iteration 85, loss = 0.59512416
Iteration 86, loss = 0.57879432
Iteration 87, loss = 0.55428315
Iteration 88, loss = 0.50739377
Iteration 89, loss = 0.45758918
Iteration 90, loss = 0.39982641
Iteration 91, loss = 0.40155403
Iteration 92, loss = 0.35379513
Iteration 93, loss = 0.31804347
Iteration 94, loss = 0.29439069
Iteration 95, loss = 0.27343262
Iteration 96, loss = 0.22656927
Iteration 97, loss = 0.26027227
Iteration 98, loss = 0.29875933
Iteration 99, loss = 0.20881137
Iteration 100, loss = 0.29595080
Iteration 101, loss = 0.29370301
Iteration 102, loss = 0.38530610
Iteration 103, loss = 0.27987059
Iteration 104, loss = 0.28819964
Iteration 105, loss = 0.28742459
Iteration 106, loss = 0.29718245
Iteration 107, loss = 0.42257393
Iteration 108, loss = 0.63274885
Iteration 109, loss = 0.61981657
Iteration 110, loss = 0.60784230
Iteration 111, loss = 0.60620234
Iteration 112, loss = 0.60421851
Iteration 113, loss = 0.60305534
Iteration 114, loss = 0.60357592
Iteration 115, loss = 0.60506394
Iteration 116, loss = 0.60635961
Iteration 117, loss = 0.60177641
Iteration 118, loss = 0.60197448
Iteration 119, loss = 0.60030178
Iteration 120, loss = 0.60426097
Iteration 121, loss = 0.60104437
Iteration 122, loss = 0.59902113
Iteration 123, loss = 0.60123407
Iteration 124, loss = 0.60069095
Iteration 125, loss = 0.60050060
Iteration 126, loss = 0.59914630
Iteration 127, loss = 0.60241481
Iteration 128, loss = 0.60111340
Iteration 129, loss = 0.59926866
Iteration 130, loss = 0.60044849
Training loss did not improve more than tol=0.000100 for 30 consecutive epochs. Stopping.

[CV 2/5] END estimator__activation=relu, estimator__hidden_layer_sizes=(16, 16, 16);, score=0.684 total time= 1.1min
Iteration 1, loss = 1.39039860
Iteration 2, loss = 0.74158035
Iteration 3, loss = 0.72281074
Iteration 4, loss = 0.69154421
Iteration 5, loss = 0.67980150
Iteration 6, loss = 0.67917114
Iteration 7, loss = 0.65694816
Iteration 8, loss = 0.65138685
Iteration 9, loss = 0.64834259
Iteration 10, loss = 0.66130803
Iteration 11, loss = 0.63801058
Iteration 12, loss = 0.64651708
Iteration 13, loss = 0.64022695
Iteration 14, loss = 0.63924351
Iteration 15, loss = 0.64930378
Iteration 16, loss = 0.63398460
Iteration 17, loss = 0.63773532
Iteration 18, loss = 0.63472913
Iteration 19, loss = 0.63625261
Iteration 20, loss = 0.62902006
Iteration 21, loss = 0.62536940
Iteration 22, loss = 0.63122613
Iteration 23, loss = 0.62374717
Iteration 24, loss = 0.61900631
Iteration 25, loss = 0.63101084
Iteration 26, loss = 0.62191798
Iteration 27, loss = 0.62495105
Iteration 28, loss = 0.61920474
Iteration 29, loss = 0.62516278
Iteration 30, loss = 0.62321549
Iteration 31, loss = 0.61994651
Iteration 32, loss = 0.61819106
Iteration 33, loss = 0.61869032
Iteration 34, loss = 0.62353030
Iteration 35, loss = 0.61746425
Iteration 36, loss = 0.61466085
Iteration 37, loss = 0.61757620
Iteration 38, loss = 0.61597663
Iteration 39, loss = 0.61624017
Iteration 40, loss = 0.61386819
Iteration 41, loss = 0.61351597
Iteration 42, loss = 0.61329987
Iteration 43, loss = 0.61362245
Iteration 44, loss = 0.61130107
Iteration 45, loss = 0.61057797
Iteration 46, loss = 0.61087287
Iteration 47, loss = 0.60922472
Iteration 48, loss = 0.61354236
Iteration 49, loss = 0.61015146
Iteration 50, loss = 0.61012908
Iteration 51, loss = 0.60971242
Iteration 52, loss = 0.60894157
Iteration 53, loss = 0.61044999
Iteration 54, loss = 0.60449171
Iteration 55, loss = 0.60766764
Iteration 56, loss = 0.60377724
Iteration 57, loss = 0.60465371
Iteration 58, loss = 0.60223791
Iteration 59, loss = 0.60408825
Iteration 60, loss = 0.60081628
Iteration 61, loss = 0.60176498
Iteration 62, loss = 0.60090703
Iteration 63, loss = 0.59902412
Iteration 64, loss = 0.59864018
Iteration 65, loss = 0.60070391
Iteration 66, loss = 0.59598977
Iteration 67, loss = 0.59482353
Iteration 68, loss = 0.59277707
Iteration 69, loss = 0.59411129
Iteration 70, loss = 0.59336112
Iteration 71, loss = 0.58867430
Iteration 72, loss = 0.58720853
Iteration 73, loss = 0.58757209
Iteration 74, loss = 0.58376954
Iteration 75, loss = 0.58423403
Iteration 76, loss = 0.57687373
Iteration 77, loss = 0.57777265
Iteration 78, loss = 0.58099958
Iteration 79, loss = 0.57556103
Iteration 80, loss = 0.57977793
Iteration 81, loss = 0.57925459
Iteration 82, loss = 0.57797510
Iteration 83, loss = 0.57477763
Iteration 84, loss = 0.57751182
Iteration 85, loss = 0.57804380
Iteration 86, loss = 0.57427249
Iteration 87, loss = 0.57436160
Iteration 88, loss = 0.57535134
Iteration 89, loss = 0.57608980
Iteration 90, loss = 0.57736718
Iteration 91, loss = 0.57525316
Iteration 92, loss = 0.57476349
Iteration 93, loss = 0.57546110
Iteration 94, loss = 0.57635060
Iteration 95, loss = 0.57517168
